ad_archive_id,page_id,page_name,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,byline,ad_creative_bodies,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,impressions,spend,currency,demographic_distribution,delivery_by_region,publisher_platforms,estimated_audience_size,languages
907779010814964,153080620724,"Donald J. Trump",2024-10-28,2024-10-28,2024-11-05,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","MAINE! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️","GET OUT AND VOTE!",vote.donaldjtrump.com,"Let's win, Maine! Make a plan to vote!","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.051724},{""age"":""18-24"",""gender"":""male"",""percentage"":0.130542},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.002463},{""age"":""25-34"",""gender"":""female"",""percentage"":0.128079},{""age"":""25-34"",""gender"":""male"",""percentage"":0.283251},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002463},{""age"":""35-44"",""gender"":""female"",""percentage"":0.066502},{""age"":""35-44"",""gender"":""male"",""percentage"":0.115764},{""age"":""45-54"",""gender"":""female"",""percentage"":0.051724},{""age"":""45-54"",""gender"":""male"",""percentage"":0.051724},{""age"":""55-64"",""gender"":""female"",""percentage"":0.022167},{""age"":""55-64"",""gender"":""male"",""percentage"":0.054187},{""age"":""65+"",""gender"":""female"",""percentage"":0.014778},{""age"":""65+"",""gender"":""male"",""percentage"":0.024631}","{""region"":""Maine"",""percentage"":1}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",en
884419863794111,153080620724,"Donald J. Trump",2024-10-28,2024-10-28,2024-11-01,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","MAINE! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️","GET OUT AND VOTE!",vote.donaldjtrump.com,"Let's win, Maine! Make a plan to vote!","lower_bound: 1000, upper_bound: 1999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.081385},{""age"":""18-24"",""gender"":""male"",""percentage"":0.134199},{""age"":""25-34"",""gender"":""female"",""percentage"":0.151515},{""age"":""25-34"",""gender"":""male"",""percentage"":0.240693},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000866},{""age"":""35-44"",""gender"":""female"",""percentage"":0.10303},{""age"":""35-44"",""gender"":""male"",""percentage"":0.118615},{""age"":""45-54"",""gender"":""female"",""percentage"":0.051948},{""age"":""45-54"",""gender"":""male"",""percentage"":0.051948},{""age"":""55-64"",""gender"":""female"",""percentage"":0.018182},{""age"":""55-64"",""gender"":""male"",""percentage"":0.024242},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001732},{""age"":""65+"",""gender"":""female"",""percentage"":0.011255},{""age"":""65+"",""gender"":""male"",""percentage"":0.01039}","{""region"":""Maine"",""percentage"":1}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",en
1073549584407854,153080620724,"Donald J. Trump",2024-10-28,2024-10-28,2024-11-05,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","MAINE! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️","GET OUT AND VOTE!",vote.donaldjtrump.com,"Let's win, Maine! Make a plan to vote!","lower_bound: 1000, upper_bound: 1999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.040562},{""age"":""18-24"",""gender"":""male"",""percentage"":0.088924},{""age"":""25-34"",""gender"":""female"",""percentage"":0.104524},{""age"":""25-34"",""gender"":""male"",""percentage"":0.196568},{""age"":""35-44"",""gender"":""female"",""percentage"":0.117005},{""age"":""35-44"",""gender"":""male"",""percentage"":0.137285},{""age"":""45-54"",""gender"":""female"",""percentage"":0.053042},{""age"":""45-54"",""gender"":""male"",""percentage"":0.068643},{""age"":""55-64"",""gender"":""female"",""percentage"":0.057722},{""age"":""55-64"",""gender"":""male"",""percentage"":0.059282},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.00468},{""age"":""65+"",""gender"":""female"",""percentage"":0.040562},{""age"":""65+"",""gender"":""male"",""percentage"":0.031201}","{""region"":""Maine"",""percentage"":1}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",en
553717973814949,153080620724,"Donald J. Trump",2024-10-28,2024-10-28,2024-11-06,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","MAINE! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️","GET OUT AND VOTE!",vote.donaldjtrump.com,"Let's win, Maine! Make a plan to vote!","lower_bound: 15000, upper_bound: 19999","lower_bound: 500, upper_bound: 599",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.034598},{""age"":""45-54"",""gender"":""male"",""percentage"":0.103204},{""age"":""65+"",""gender"":""male"",""percentage"":0.029684},{""age"":""65+"",""gender"":""female"",""percentage"":0.031649},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001769},{""age"":""55-64"",""gender"":""male"",""percentage"":0.070572},{""age"":""55-64"",""gender"":""female"",""percentage"":0.061726},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000983},{""age"":""45-54"",""gender"":""female"",""percentage"":0.078632},{""age"":""18-24"",""gender"":""male"",""percentage"":0.055042},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000983},{""age"":""35-44"",""gender"":""male"",""percentage"":0.138392},{""age"":""35-44"",""gender"":""female"",""percentage"":0.108708},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.00059},{""age"":""25-34"",""gender"":""male"",""percentage"":0.169058},{""age"":""25-34"",""gender"":""female"",""percentage"":0.113426},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000393},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.00059}","{""region"":""Maine"",""percentage"":1}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",en
1067159558469905,153080620724,"Donald J. Trump",2024-10-28,2024-10-28,2024-11-01,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","MAINE! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️","GET OUT AND VOTE!",vote.donaldjtrump.com,"Let's win, Maine! Make a plan to vote!","lower_bound: 1000, upper_bound: 1999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.035907},{""age"":""18-24"",""gender"":""male"",""percentage"":0.075404},{""age"":""25-34"",""gender"":""female"",""percentage"":0.122083},{""age"":""25-34"",""gender"":""male"",""percentage"":0.186715},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000898},{""age"":""35-44"",""gender"":""female"",""percentage"":0.114004},{""age"":""35-44"",""gender"":""male"",""percentage"":0.135548},{""age"":""45-54"",""gender"":""female"",""percentage"":0.078995},{""age"":""45-54"",""gender"":""male"",""percentage"":0.078097},{""age"":""55-64"",""gender"":""female"",""percentage"":0.066427},{""age"":""55-64"",""gender"":""male"",""percentage"":0.040395},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.002693},{""age"":""65+"",""gender"":""female"",""percentage"":0.032316},{""age"":""65+"",""gender"":""male"",""percentage"":0.029623},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000898}","{""region"":""Maine"",""percentage"":1}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",en
557326083705550,153080620724,"Donald J. Trump",2024-10-28,2024-10-28,2024-11-05,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","MAINE! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️","GET OUT AND VOTE!",vote.donaldjtrump.com,"Let's win, Maine! Make a plan to vote!","lower_bound: 1000, upper_bound: 1999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.07605},{""age"":""18-24"",""gender"":""male"",""percentage"":0.14983},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.001135},{""age"":""25-34"",""gender"":""female"",""percentage"":0.135074},{""age"":""25-34"",""gender"":""male"",""percentage"":0.262202},{""age"":""35-44"",""gender"":""female"",""percentage"":0.095346},{""age"":""35-44"",""gender"":""male"",""percentage"":0.108967},{""age"":""45-54"",""gender"":""female"",""percentage"":0.043133},{""age"":""45-54"",""gender"":""male"",""percentage"":0.051078},{""age"":""55-64"",""gender"":""female"",""percentage"":0.021566},{""age"":""55-64"",""gender"":""male"",""percentage"":0.028377},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001135},{""age"":""65+"",""gender"":""female"",""percentage"":0.015891},{""age"":""65+"",""gender"":""male"",""percentage"":0.010216}","{""region"":""Maine"",""percentage"":1}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",en
544429368195413,153080620724,"Donald J. Trump",2024-10-28,2024-10-28,2024-11-05,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","MAINE! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️","GET OUT AND VOTE!",vote.donaldjtrump.com,"Let's win, Maine! Make a plan to vote!","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.059671},{""age"":""18-24"",""gender"":""male"",""percentage"":0.115226},{""age"":""25-34"",""gender"":""female"",""percentage"":0.144033},{""age"":""25-34"",""gender"":""male"",""percentage"":0.244856},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002058},{""age"":""35-44"",""gender"":""female"",""percentage"":0.104938},{""age"":""35-44"",""gender"":""male"",""percentage"":0.115226},{""age"":""45-54"",""gender"":""female"",""percentage"":0.041152},{""age"":""45-54"",""gender"":""male"",""percentage"":0.067901},{""age"":""55-64"",""gender"":""female"",""percentage"":0.024691},{""age"":""55-64"",""gender"":""male"",""percentage"":0.05144},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.004115},{""age"":""65+"",""gender"":""female"",""percentage"":0.010288},{""age"":""65+"",""gender"":""male"",""percentage"":0.014403}","{""region"":""Maine"",""percentage"":1}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",en
1197987971267113,153080620724,"Donald J. Trump",2024-10-28,2024-10-28,2024-11-06,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","MAINE! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️","GET OUT AND VOTE!",vote.donaldjtrump.com,"Let's win, Maine! Make a plan to vote!","lower_bound: 1000, upper_bound: 1999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.039526},{""age"":""18-24"",""gender"":""male"",""percentage"":0.098814},{""age"":""25-34"",""gender"":""female"",""percentage"":0.114625},{""age"":""25-34"",""gender"":""male"",""percentage"":0.252964},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000988},{""age"":""35-44"",""gender"":""female"",""percentage"":0.097826},{""age"":""35-44"",""gender"":""male"",""percentage"":0.175889},{""age"":""45-54"",""gender"":""female"",""percentage"":0.027668},{""age"":""45-54"",""gender"":""male"",""percentage"":0.081028},{""age"":""55-64"",""gender"":""female"",""percentage"":0.022727},{""age"":""55-64"",""gender"":""male"",""percentage"":0.051383},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000988},{""age"":""65+"",""gender"":""female"",""percentage"":0.019763},{""age"":""65+"",""gender"":""male"",""percentage"":0.01581}","{""region"":""Maine"",""percentage"":1}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",en
814401077333042,153080620724,"Donald J. Trump",2024-10-28,2024-10-28,2024-11-05,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","MAINE! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️","GET OUT AND VOTE!",vote.donaldjtrump.com,"Let's win, Maine! Make a plan to vote!","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.023923},{""age"":""18-24"",""gender"":""male"",""percentage"":0.095694},{""age"":""25-34"",""gender"":""female"",""percentage"":0.062201},{""age"":""25-34"",""gender"":""male"",""percentage"":0.23445},{""age"":""35-44"",""gender"":""female"",""percentage"":0.052632},{""age"":""35-44"",""gender"":""male"",""percentage"":0.157895},{""age"":""45-54"",""gender"":""female"",""percentage"":0.07177},{""age"":""45-54"",""gender"":""male"",""percentage"":0.119617},{""age"":""55-64"",""gender"":""female"",""percentage"":0.033493},{""age"":""55-64"",""gender"":""male"",""percentage"":0.08134},{""age"":""65+"",""gender"":""female"",""percentage"":0.019139},{""age"":""65+"",""gender"":""male"",""percentage"":0.047847}","{""region"":""Maine"",""percentage"":1}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",en
559234930129742,153080620724,"Donald J. Trump",2024-10-28,2024-10-28,2024-11-05,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","MAINE! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️","GET OUT AND VOTE!",vote.donaldjtrump.com,"Let's win, Maine! Make a plan to vote!","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.02809},{""age"":""18-24"",""gender"":""male"",""percentage"":0.095506},{""age"":""25-34"",""gender"":""female"",""percentage"":0.134831},{""age"":""25-34"",""gender"":""male"",""percentage"":0.151685},{""age"":""35-44"",""gender"":""female"",""percentage"":0.089888},{""age"":""35-44"",""gender"":""male"",""percentage"":0.129213},{""age"":""45-54"",""gender"":""female"",""percentage"":0.067416},{""age"":""45-54"",""gender"":""male"",""percentage"":0.11236},{""age"":""55-64"",""gender"":""female"",""percentage"":0.050562},{""age"":""55-64"",""gender"":""male"",""percentage"":0.089888},{""age"":""65+"",""gender"":""female"",""percentage"":0.022472},{""age"":""65+"",""gender"":""male"",""percentage"":0.02809}","{""region"":""Maine"",""percentage"":1}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",en
1064569921880442,153080620724,"Donald J. Trump",2024-10-28,2024-10-28,2024-11-05,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","MAINE! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️","GET OUT AND VOTE!",vote.donaldjtrump.com,"Let's win, Maine! Make a plan to vote!","lower_bound: 1000, upper_bound: 1999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.063665},{""age"":""18-24"",""gender"":""male"",""percentage"":0.118012},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.001553},{""age"":""25-34"",""gender"":""female"",""percentage"":0.104037},{""age"":""25-34"",""gender"":""male"",""percentage"":0.263975},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001553},{""age"":""35-44"",""gender"":""female"",""percentage"":0.090062},{""age"":""35-44"",""gender"":""male"",""percentage"":0.121118},{""age"":""45-54"",""gender"":""female"",""percentage"":0.045031},{""age"":""45-54"",""gender"":""male"",""percentage"":0.085404},{""age"":""55-64"",""gender"":""female"",""percentage"":0.023292},{""age"":""55-64"",""gender"":""male"",""percentage"":0.048137},{""age"":""65+"",""gender"":""female"",""percentage"":0.020186},{""age"":""65+"",""gender"":""male"",""percentage"":0.013975}","{""region"":""Maine"",""percentage"":1}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",en
3453860821425515,153080620724,"Donald J. Trump",2024-10-28,2024-10-28,2024-11-04,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","MAINE! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️","GET OUT AND VOTE!",vote.donaldjtrump.com,"Let's win, Maine! Make a plan to vote!","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.020295},{""age"":""18-24"",""gender"":""male"",""percentage"":0.042435},{""age"":""25-34"",""gender"":""female"",""percentage"":0.088561},{""age"":""25-34"",""gender"":""male"",""percentage"":0.156827},{""age"":""35-44"",""gender"":""female"",""percentage"":0.132841},{""age"":""35-44"",""gender"":""male"",""percentage"":0.153137},{""age"":""45-54"",""gender"":""female"",""percentage"":0.097786},{""age"":""45-54"",""gender"":""male"",""percentage"":0.119926},{""age"":""55-64"",""gender"":""female"",""percentage"":0.060886},{""age"":""55-64"",""gender"":""male"",""percentage"":0.079336},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.00369},{""age"":""65+"",""gender"":""female"",""percentage"":0.020295},{""age"":""65+"",""gender"":""male"",""percentage"":0.023985}","{""region"":""Maine"",""percentage"":1}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",en
1067463894653270,153080620724,"Donald J. Trump",2024-10-28,2024-10-28,2024-11-06,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","MAINE! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️","GET OUT AND VOTE!",vote.donaldjtrump.com,"Let's win, Maine! Make a plan to vote!","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.017893},{""age"":""18-24"",""gender"":""male"",""percentage"":0.071571},{""age"":""25-34"",""gender"":""female"",""percentage"":0.06163},{""age"":""25-34"",""gender"":""male"",""percentage"":0.282306},{""age"":""35-44"",""gender"":""female"",""percentage"":0.055666},{""age"":""35-44"",""gender"":""male"",""percentage"":0.186879},{""age"":""45-54"",""gender"":""female"",""percentage"":0.039761},{""age"":""45-54"",""gender"":""male"",""percentage"":0.111332},{""age"":""55-64"",""gender"":""female"",""percentage"":0.027833},{""age"":""55-64"",""gender"":""male"",""percentage"":0.083499},{""age"":""65+"",""gender"":""female"",""percentage"":0.023857},{""age"":""65+"",""gender"":""male"",""percentage"":0.035785},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001988}","{""region"":""Maine"",""percentage"":1}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",en
839859505029283,153080620724,"Donald J. Trump",2024-10-28,2024-10-28,2024-11-05,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","MAINE! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️","GET OUT AND VOTE!",vote.donaldjtrump.com,"Let's win, Maine! Make a plan to vote!","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.054845},{""age"":""18-24"",""gender"":""male"",""percentage"":0.058501},{""age"":""25-34"",""gender"":""female"",""percentage"":0.104205},{""age"":""25-34"",""gender"":""male"",""percentage"":0.191956},{""age"":""35-44"",""gender"":""female"",""percentage"":0.082267},{""age"":""35-44"",""gender"":""male"",""percentage"":0.13894},{""age"":""45-54"",""gender"":""female"",""percentage"":0.093236},{""age"":""45-54"",""gender"":""male"",""percentage"":0.085923},{""age"":""55-64"",""gender"":""female"",""percentage"":0.040219},{""age"":""55-64"",""gender"":""male"",""percentage"":0.067642},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001828},{""age"":""65+"",""gender"":""female"",""percentage"":0.051188},{""age"":""65+"",""gender"":""male"",""percentage"":0.02925}","{""region"":""Maine"",""percentage"":1}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",en
8570883572980606,153080620724,"Donald J. Trump",2024-10-28,2024-10-28,2024-11-06,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","MAINE! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️","GET OUT AND VOTE!",vote.donaldjtrump.com,"Let's win, Maine! Make a plan to vote!","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.063492},{""age"":""18-24"",""gender"":""male"",""percentage"":0.067019},{""age"":""25-34"",""gender"":""female"",""percentage"":0.141093},{""age"":""25-34"",""gender"":""male"",""percentage"":0.17284},{""age"":""35-44"",""gender"":""female"",""percentage"":0.137566},{""age"":""35-44"",""gender"":""male"",""percentage"":0.112875},{""age"":""45-54"",""gender"":""female"",""percentage"":0.077601},{""age"":""45-54"",""gender"":""male"",""percentage"":0.065256},{""age"":""55-64"",""gender"":""female"",""percentage"":0.040564},{""age"":""55-64"",""gender"":""male"",""percentage"":0.054674},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001764},{""age"":""65+"",""gender"":""female"",""percentage"":0.038801},{""age"":""65+"",""gender"":""male"",""percentage"":0.026455}","{""region"":""Maine"",""percentage"":1}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",en
9548040845222952,153080620724,"Donald J. Trump",2024-10-28,2024-10-28,2024-11-06,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","MAINE! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️","GET OUT AND VOTE!",vote.donaldjtrump.com,"Let's win, Maine! Make a plan to vote!","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.007353},{""age"":""18-24"",""gender"":""male"",""percentage"":0.02451},{""age"":""25-34"",""gender"":""female"",""percentage"":0.056373},{""age"":""25-34"",""gender"":""male"",""percentage"":0.058824},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.004902},{""age"":""35-44"",""gender"":""female"",""percentage"":0.078431},{""age"":""35-44"",""gender"":""male"",""percentage"":0.129902},{""age"":""45-54"",""gender"":""female"",""percentage"":0.068627},{""age"":""45-54"",""gender"":""male"",""percentage"":0.068627},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.002451},{""age"":""55-64"",""gender"":""female"",""percentage"":0.139706},{""age"":""55-64"",""gender"":""male"",""percentage"":0.105392},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.004902},{""age"":""65+"",""gender"":""female"",""percentage"":0.144608},{""age"":""65+"",""gender"":""male"",""percentage"":0.102941},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.002451}","{""region"":""Maine"",""percentage"":1}","facebook,instagram","lower_bound: 5001, upper_bound: 10000",en
555684310188842,153080620724,"Donald J. Trump",2024-10-28,2024-10-28,2024-11-06,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","MAINE! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️","GET OUT AND VOTE!",vote.donaldjtrump.com,"Let's win, Maine! Make a plan to vote!","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.001818},{""age"":""18-24"",""gender"":""male"",""percentage"":0.007273},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.001818},{""age"":""25-34"",""gender"":""female"",""percentage"":0.052727},{""age"":""25-34"",""gender"":""male"",""percentage"":0.109091},{""age"":""35-44"",""gender"":""female"",""percentage"":0.067273},{""age"":""35-44"",""gender"":""male"",""percentage"":0.134545},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001818},{""age"":""45-54"",""gender"":""female"",""percentage"":0.081818},{""age"":""45-54"",""gender"":""male"",""percentage"":0.116364},{""age"":""55-64"",""gender"":""female"",""percentage"":0.098182},{""age"":""55-64"",""gender"":""male"",""percentage"":0.129091},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001818},{""age"":""65+"",""gender"":""female"",""percentage"":0.069091},{""age"":""65+"",""gender"":""male"",""percentage"":0.127273}","{""region"":""Maine"",""percentage"":1}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",en
1114972300226097,153080620724,"Donald J. Trump",2024-10-28,2024-10-28,2024-11-06,"DONALD J. TRUMP FOR PRESIDENT 2024, INC.","MAINE! IT ALL COMES DOWN TO THIS!

Make a plan, get to the polls, and VOTE for someone who will NEVER stop fighting for YOU. 🫵

With your help we are going to MAKE AMERICA GREAT AGAIN!

⬇️ Find your polling place NOW ⬇️","GET OUT AND VOTE!",vote.donaldjtrump.com,"Let's win, Maine! Make a plan to vote!","lower_bound: 3000, upper_bound: 3999","lower_bound: 0, upper_bound: 99",USD,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.008532},{""age"":""18-24"",""gender"":""male"",""percentage"":0.014369},{""age"":""25-34"",""gender"":""female"",""percentage"":0.110463},{""age"":""25-34"",""gender"":""male"",""percentage"":0.121239},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000449},{""age"":""35-44"",""gender"":""female"",""percentage"":0.122137},{""age"":""35-44"",""gender"":""male"",""percentage"":0.135608},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002694},{""age"":""45-54"",""gender"":""female"",""percentage"":0.100584},{""age"":""45-54"",""gender"":""male"",""percentage"":0.086215},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000898},{""age"":""55-64"",""gender"":""female"",""percentage"":0.098339},{""age"":""55-64"",""gender"":""male"",""percentage"":0.068253},{""age"":""65+"",""gender"":""female"",""percentage"":0.080826},{""age"":""65+"",""gender"":""male"",""percentage"":0.049394}","{""region"":""Maine"",""percentage"":1}","facebook,instagram","lower_bound: 10001, upper_bound: 50000",en
